Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
22/7/18 4:36:15,0,0,3,12,4,2,1,0,0,0,0,0,0,0,0,0,0,45,40,0,1.013,3.700,22,13.591,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:36:26,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,34,35,0,1.013,3.700,18,9.629,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:36:37,0,0,2,8,6,4,1,0,0,0,0,1,0,0,0,0,0,37,35,0,1.013,3.700,22,20.181,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:36:49,0,0,1,8,2,2,0,2,0,0,0,0,0,0,0,0,0,33,60,29,1.013,3.700,15,19.447,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:0,0,0,5,10,5,1,0,1,0,0,0,0,0,0,0,0,0,35,17,48,1.013,3.700,22,15.535,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:11,0,0,4,14,5,1,0,0,0,1,0,0,0,0,0,0,0,43,23,0,1.013,3.700,25,19.292,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:23,0,0,0,13,5,1,2,0,0,0,0,0,0,0,0,0,0,36,27,0,1.013,3.700,21,15.968,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:34,0,0,2,8,3,0,1,1,0,0,0,0,0,0,0,0,0,37,0,29,1.013,3.700,15,14.702,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:45,0,0,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,1.013,3.700,14,7.339,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:37:57,0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,20,7.586,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:38:8,0,0,2,7,5,1,1,0,0,0,0,0,0,0,0,0,0,41,23,0,1.013,3.700,16,10.901,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:38:19,0,0,1,4,8,2,1,1,0,0,0,0,0,0,0,0,0,49,62,33,1.013,3.700,17,19.094,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:38:31,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,42,47,0,1.013,3.700,14,9.046,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:38:42,0,0,0,8,4,1,1,2,0,0,0,0,0,0,0,0,0,37,17,43,1.013,3.700,16,22.479,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:38:53,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,37,50,0,1.013,3.700,20,9.143,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:39:5,0,0,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,43,27,0,1.013,3.700,15,6.935,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:39:16,0,0,4,9,3,1,2,0,0,0,0,0,0,0,0,0,0,39,17,0,1.013,3.700,19,13.756,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:39:27,0,0,5,9,2,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,17,8.789,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:39:39,0,0,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,40,48,0,1.013,3.700,16,8.145,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:39:50,0,0,2,7,6,0,1,0,0,1,0,0,0,0,0,0,0,36,0,0,1.013,3.700,17,18.807,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:2,0,0,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,14,8.482,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:14,0,0,3,7,4,4,1,0,0,0,0,0,0,0,0,0,0,65,47,0,1.013,3.700,19,14.322,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:25,0,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,45,31,0,1.013,3.700,13,5.553,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:36,0,0,3,9,4,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,17,9.827,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:47,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,32,23,0,1.013,3.700,9,11.069,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:40:59,0,0,0,15,4,1,0,0,1,0,0,0,0,0,0,0,0,41,21,0,1.013,3.700,21,17.983,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:41:10,0,0,3,10,8,1,0,0,0,0,0,0,0,0,0,0,0,42,23,0,1.013,3.700,22,11.148,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:41:21,0,0,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,20,8.728,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:41:33,0,0,3,8,1,2,1,0,0,0,0,0,0,0,0,0,0,41,26,0,1.013,3.700,15,10.002,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:41:44,0,0,4,10,2,0,1,1,0,0,0,0,0,0,0,0,0,42,0,68,1.013,3.700,18,15.113,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:41:55,0,0,3,9,6,2,0,0,0,0,0,0,0,0,0,0,0,46,61,0,1.013,3.700,20,10.700,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:42:7,0,0,4,12,6,2,0,0,0,0,0,0,0,0,0,0,0,45,60,0,1.013,3.700,24,12.010,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:42:18,0,0,3,10,2,1,1,0,0,0,0,0,0,0,0,0,0,58,21,0,1.013,3.700,17,10.138,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:42:29,0,0,2,7,2,1,1,0,0,0,0,0,0,0,0,0,0,60,59,0,1.013,3.700,13,8.828,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:42:41,0,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,38,37,0,1.013,3.700,21,11.079,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:42:52,0,0,2,10,4,2,1,0,0,0,0,0,0,0,0,0,0,48,47,0,1.013,3.700,19,12.661,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:43:3,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,33,68,21,1.013,3.700,12,13.460,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:43:15,0,0,0,10,4,2,1,0,0,0,0,0,0,0,0,0,0,45,20,0,1.013,3.700,17,12.318,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:43:26,0,0,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,45,0,27,1.013,3.700,15,12.049,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:43:37,0,0,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1.013,3.700,18,7.450,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:43:49,0,0,4,10,0,0,1,1,0,0,0,0,0,0,0,0,0,37,0,60,1.013,3.700,16,13.731,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:0,0,0,2,11,1,3,2,1,0,0,0,1,0,0,0,0,0,42,31,66,1.013,3.700,21,25.802,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:12,0,0,9,20,4,1,1,0,0,0,0,0,0,0,0,0,0,36,57,0,2.042,3.700,35,8.109,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:24,0,0,4,13,4,1,1,0,0,0,0,0,0,0,0,0,0,35,19,0,1.013,3.700,23,12.829,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:35,0,0,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,15,8.341,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:46,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,19,7.622,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:44:58,0,0,3,7,3,1,1,0,0,0,0,0,0,0,0,0,0,36,27,0,1.013,3.700,15,9.691,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:45:9,0,0,5,5,4,2,1,0,0,0,0,0,0,0,0,0,0,36,41,0,1.013,3.700,17,11.280,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:45:20,0,0,2,5,4,1,2,0,0,0,0,0,0,0,0,0,0,40,79,0,1.013,3.700,14,12.587,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:45:32,0,0,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,47,22,0,1.013,3.700,16,8.353,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:45:43,0,0,4,8,4,1,0,0,0,0,0,0,0,0,0,0,0,49,21,0,1.013,3.700,17,7.798,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:45:54,0,0,5,9,4,3,3,0,0,0,0,0,0,0,0,0,0,48,67,0,1.013,3.700,24,20.381,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:46:5,0,0,4,8,4,1,2,0,0,0,0,0,0,0,0,0,0,41,45,0,1.013,3.700,19,14.068,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:46:17,0,0,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,45,59,0,1.013,3.700,14,7.075,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:46:28,0,0,3,12,10,0,1,1,0,0,0,0,0,0,0,0,0,40,0,27,1.014,3.700,27,21.226,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:46:39,0,0,3,9,3,1,1,0,0,0,0,0,0,0,0,0,0,38,56,0,1.013,3.700,17,10.450,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:46:51,0,0,6,15,6,2,1,0,0,0,0,0,0,0,0,0,0,46,50,0,1.013,3.700,30,16.627,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:2,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,46,96,0,1.013,3.700,20,9.143,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:13,0,0,4,10,1,2,2,0,0,0,0,0,0,0,0,0,0,50,72,0,1.013,3.700,19,14.067,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:25,0,0,1,8,6,2,0,1,0,0,0,0,0,0,0,0,0,34,25,61,1.013,3.700,18,16.094,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:36,0,0,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,31,48,0,1.013,3.700,12,7.930,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:47,0,0,5,7,3,1,0,1,0,0,0,0,0,0,0,0,0,40,104,33,1.013,3.700,17,13.016,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:47:59,0,0,4,13,3,1,1,0,0,0,0,0,0,0,0,0,0,48,51,0,1.013,3.700,22,12.138,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:48:10,0,0,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,35,21,0,1.013,3.700,15,7.350,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:48:21,0,0,5,7,2,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,16,11.165,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:48:34,0,0,0,11,3,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,15,14.462,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:48:45,0,0,2,10,6,3,0,0,0,0,0,0,0,0,0,0,0,35,49,0,1.013,3.700,21,12.221,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:48:56,0,0,4,12,4,2,1,0,0,0,0,0,0,0,0,0,0,49,37,0,1.013,3.700,23,13.763,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:49:8,0,0,3,7,6,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,1.013,3.700,17,10.451,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:49:19,0,0,1,10,3,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,1.013,3.700,15,6.551,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:49:30,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,37,28,0,1.013,3.700,22,12.703,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:49:42,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,18,8.905,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:49:53,0,0,2,10,4,1,0,0,0,1,0,0,0,0,0,0,0,48,103,0,1.013,3.700,18,16.741,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:50:4,0,0,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,32,54,0,1.013,3.700,15,7.869,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:50:16,0,0,1,10,4,1,0,0,0,0,0,0,0,0,0,0,0,56,23,0,1.013,3.700,16,8.041,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:50:27,0,0,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,37,40,0,1.013,3.700,16,8.560,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:50:38,0,0,3,14,5,2,0,0,0,0,0,0,0,0,0,0,0,43,48,0,1.013,3.700,24,11.906,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:50:50,0,0,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,45,52,0,1.013,3.700,18,10.045,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:1,0,0,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,42,0,27,1.013,3.700,14,11.047,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:12,0,0,6,4,4,3,2,0,0,0,0,0,0,0,0,0,0,42,48,0,1.013,3.700,19,15.521,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:23,0,0,3,7,4,2,0,0,0,1,0,0,0,0,0,0,0,29,50,0,1.013,3.700,17,17.089,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:35,0,0,2,9,5,1,1,1,0,0,0,0,0,0,0,0,0,38,25,85,1.013,3.700,19,17.776,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:46,0,0,4,9,1,1,0,0,1,1,0,0,0,0,0,0,0,40,23,0,1.013,3.700,17,22.850,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:51:57,0,0,4,12,3,2,1,1,0,0,0,0,0,0,0,0,0,53,34,110,1.013,3.700,23,19.189,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:52:9,0,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,16,5.342,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:52:20,0,0,1,11,6,1,0,0,0,0,0,0,0,0,0,0,0,51,31,0,1.013,3.700,19,9.802,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:52:31,0,0,3,7,7,1,0,0,0,0,0,0,0,0,0,0,0,44,23,0,1.013,3.700,18,9.320,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:52:43,0,0,3,11,3,1,2,0,0,0,0,0,0,0,0,0,0,36,41,0,1.013,3.700,20,14.343,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:52:55,0,0,2,9,5,2,0,1,0,0,0,0,0,0,0,0,0,42,21,29,1.013,3.700,19,15.954,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:53:6,0,0,4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,44,38,0,1.013,3.700,20,10.804,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:53:18,0,0,2,9,2,1,2,0,0,0,0,0,0,0,0,0,0,32,27,0,1.013,3.700,16,12.722,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:53:29,0,0,2,4,7,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,14,9.832,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:53:40,0,0,4,9,8,2,0,0,0,0,0,0,0,0,0,0,0,51,49,0,1.013,3.700,23,12.254,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:53:52,0,0,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,37,58,0,1.013,3.700,14,7.593,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:54:3,0,0,2,14,3,1,2,0,0,0,0,0,0,0,0,0,0,38,47,0,1.013,3.700,22,15.309,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:54:14,0,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,50,42,0,1.013,3.700,13,6.592,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:54:26,0,0,4,9,6,1,0,0,0,0,0,0,0,0,0,0,0,39,21,0,1.013,3.700,20,9.559,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:54:37,0,0,3,5,1,1,2,0,0,0,0,0,0,0,0,0,0,49,19,0,1.013,3.700,12,10.686,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:54:48,0,0,5,10,4,1,0,0,0,0,0,0,0,0,0,0,0,38,23,0,1.013,3.700,20,8.728,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:0,0,0,4,10,4,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,19,10.378,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:11,0,0,4,9,4,2,1,0,0,0,0,0,0,0,0,0,0,47,23,0,1.013,3.700,20,12.625,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:22,0,0,4,6,1,1,1,0,0,0,0,0,0,0,0,0,0,44,19,0,1.013,3.700,13,8.102,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:34,0,0,0,19,4,1,2,1,0,0,0,0,0,0,0,0,0,44,23,23,1.013,3.700,27,23.669,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:45,0,0,3,16,4,1,0,0,0,0,0,0,0,0,0,0,0,36,42,0,1.013,3.700,24,10.660,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:55:56,0,0,2,8,7,1,0,0,1,0,1,0,0,0,0,0,0,41,19,0,1.013,3.700,20,24.534,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:56:8,0,0,7,7,2,3,0,0,0,0,0,0,0,0,0,0,0,44,21,0,1.013,3.700,19,9.179,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:56:19,0,0,3,9,5,2,1,0,0,0,0,0,0,0,0,0,0,44,58,0,1.013,3.700,20,13.145,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:56:30,0,0,4,14,5,2,0,0,1,0,0,0,0,0,0,0,0,47,48,0,1.013,3.700,26,20.295,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:56:41,0,0,0,15,3,2,0,2,1,0,0,0,0,0,0,0,0,46,32,46,1.013,3.700,23,30.838,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:56:53,0,0,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,46,52,0,1.013,3.700,18,8.385,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:57:4,0,0,2,13,4,1,1,1,1,0,0,0,0,0,0,0,0,44,23,51,1.013,3.700,23,26.819,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:57:16,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,63,48,0,1.013,3.700,8,5.006,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:57:28,0,0,3,13,3,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,1.013,3.700,20,16.047,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:57:39,0,0,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.014,3.700,23,9.451,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:57:50,0,0,1,10,3,1,1,0,1,0,0,0,0,0,0,0,0,44,27,0,1.013,3.700,17,18.703,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:2,0,0,2,9,4,2,1,0,0,0,0,0,0,0,0,0,0,51,39,0,1.013,3.700,18,12.282,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:13,0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1.013,3.700,17,7.486,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:24,0,0,1,8,6,1,0,1,0,0,0,0,0,0,0,0,0,36,45,27,1.013,3.700,17,14.781,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:36,0,0,1,11,2,1,1,0,1,0,0,0,0,0,0,0,0,47,77,0,1.013,3.700,17,18.391,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:47,0,0,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,63,29,0,1.013,3.700,14,6.972,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:58:58,0,0,4,7,4,1,1,0,0,0,0,0,0,0,0,0,0,48,23,0,1.013,3.700,17,10.554,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:59:10,0,0,3,7,4,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,15,9.069,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:59:21,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,48,23,0,1.013,3.700,10,12.876,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
22/7/18 4:59:32,0,0,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,38,47,47,1.013,3.700,13,11.913,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
