Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
16/7/18 7:32:24,0,0,0,15,5,1,0,1,0,0,0,0,0,0,0,0,0,50,47,51,1.013,3.700,22,16.573,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:32:35,0,0,0,11,1,2,1,1,2,0,0,0,0,0,0,0,0,70,139,103,1.013,3.700,18,33.176,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:32:47,0,0,0,7,5,0,2,2,0,0,0,0,0,0,0,0,0,39,0,81,1.013,3.700,16,24.612,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:32:58,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,47,38,0,1.013,3.700,10,9.351,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:33:9,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1.013,3.700,9,4.348,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:33:21,0,0,0,10,12,2,2,0,0,0,0,0,0,0,0,0,0,42,38,0,1.013,3.700,26,20.980,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:33:32,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,39,51,0,1.013,3.700,14,9.311,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:33:43,0,0,0,13,3,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,17,15.220,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:33:55,0,0,1,10,3,2,0,1,0,0,0,0,0,0,0,0,0,58,83,48,1.013,3.700,17,14.780,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:34:6,0,0,0,10,3,1,2,0,0,0,0,0,0,0,0,0,0,47,27,0,1.013,3.700,16,13.449,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:34:17,0,0,0,12,1,2,2,0,0,0,0,0,0,0,0,0,0,63,91,0,1.013,3.700,17,14.138,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:34:29,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,0,0,52,45,0,1.014,3.700,15,10.001,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:34:40,0,0,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1.013,3.700,20,8.624,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:34:51,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,53,64,0,1.013,3.700,14,8.423,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:3,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,12,8.242,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:14,0,0,0,9,3,3,1,0,0,0,0,0,0,0,0,0,0,48,63,0,1.013,3.700,16,12.561,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:25,0,0,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,15,12.447,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:37,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,39,38,0,1.013,3.700,10,6.594,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:48,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,52,39,0,1.013,3.700,13,6.176,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:35:59,0,0,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,16,10.070,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:36:11,0,0,0,14,6,2,0,0,0,0,0,0,0,0,0,0,0,47,34,0,1.013,3.700,22,12.081,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:36:22,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,47,83,0,1.013,3.700,17,10.496,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:36:34,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0,1.013,3.700,18,9.894,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:36:46,0,0,0,9,4,4,1,0,0,0,1,0,0,0,0,0,0,56,60,0,1.013,3.700,19,21.354,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:36:57,0,0,0,10,0,1,0,1,1,0,0,0,0,0,0,0,0,59,47,60,1.013,3.700,13,19.439,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:37:8,0,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,78,41,0,1.013,3.700,15,9.114,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:37:20,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,16,7.003,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:37:31,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,48,21,0,1.013,3.700,12,6.420,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:37:42,0,0,0,8,4,2,1,0,0,0,0,0,0,0,0,0,0,48,35,0,1.013,3.700,15,11.559,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:37:53,0,0,0,9,3,1,1,1,0,0,0,0,0,0,0,0,0,51,54,76,1.013,3.700,15,16.051,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:38:5,0,0,0,8,2,3,1,0,0,0,0,0,0,0,0,0,0,44,28,0,1.013,3.700,14,11.491,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:38:16,0,0,0,18,2,2,2,1,0,0,0,0,0,0,0,0,0,55,45,57,1.013,3.700,25,23.222,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:38:27,0,0,0,10,1,6,2,0,0,0,0,0,0,0,0,0,0,40,54,0,1.013,3.700,19,18.633,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:38:39,0,0,0,13,2,1,0,1,0,0,0,0,0,0,0,0,0,49,70,101,1.013,3.700,17,13.741,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:38:50,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0,0,47,45,0,1.013,3.700,14,10.868,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:1,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,0,0,55,47,0,1.013,3.700,15,10.002,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:13,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,42,47,0,1.013,3.700,13,7.111,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:24,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,8,3.657,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:35,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,39,49,0,1.013,3.700,10,5.661,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:47,0,0,0,14,4,3,1,0,0,0,0,0,0,0,0,0,0,43,22,0,1.013,3.700,22,15.148,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:39:58,0,0,0,11,4,1,0,0,0,1,0,0,0,0,0,0,0,60,48,0,1.013,3.700,17,16.777,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:40:9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,56,23,0,1.013,3.700,4,2.763,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:40:21,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,47,40,0,1.013,3.700,13,7.732,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:40:32,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,64,79,0,1.013,3.700,11,6.041,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:40:44,0,0,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,12,8.553,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:40:56,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,55,21,0,1.013,3.700,8,12.740,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:41:7,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,58,87,0,1.013,3.700,9,8.349,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:41:18,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,48,25,0,1.013,3.700,10,5.973,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:41:30,0,0,0,8,3,1,1,0,0,0,1,0,0,0,0,0,0,50,40,0,1.013,3.700,14,16.345,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:41:41,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,95,54,0,1.013,3.700,12,9.798,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:41:52,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,46,75,0,1.013,3.700,16,9.806,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:42:4,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,59,73,0,1.013,3.700,13,8.932,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:42:15,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,42,127,0,1.013,3.700,18,8.383,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:42:26,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,42,75,0,1.013,3.700,13,7.110,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:42:38,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0,1.013,3.700,14,9.624,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:42:49,0,0,0,11,2,4,1,0,0,0,0,0,0,0,0,0,0,46,43,0,1.013,3.700,18,13.942,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:0,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,0,0,49,31,0,1.013,3.700,12,10.422,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:12,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,47,47,0,1.013,3.700,11,6.041,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:23,0,0,0,12,2,2,1,2,0,0,0,0,0,0,0,0,0,50,48,50,1.013,3.700,19,23.927,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:34,0,0,0,11,3,2,1,0,0,0,0,0,0,0,0,0,0,45,53,0,1.013,3.700,17,12.006,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:45,0,0,0,14,1,2,2,0,0,0,0,0,0,0,0,0,0,48,63,0,1.013,3.700,19,14.897,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:43:57,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,11,4.483,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:44:8,0,0,0,15,4,2,1,0,0,0,0,0,0,0,0,0,0,64,48,0,1.013,3.700,22,14.214,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:44:19,0,0,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,38,62,0,1.014,3.700,14,13.312,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:44:31,0,0,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,53,49,0,1.013,3.700,15,14.773,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:44:42,0,0,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,49,27,0,1.014,3.700,13,8.724,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:44:53,0,0,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,51,25,0,1.013,3.700,15,7.558,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:45:6,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,11,5.107,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:45:17,0,0,0,8,2,2,2,1,0,0,0,0,0,0,0,0,0,55,50,51,1.013,3.700,15,19.429,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:45:28,0,0,0,12,4,2,2,1,0,0,0,0,0,0,0,0,0,53,34,90,1.013,3.700,21,22.328,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:45:40,0,0,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,41,67,49,1.013,3.700,12,12.780,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:45:51,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,48,62,0,1.013,3.700,16,8.247,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:2,0,0,0,11,4,0,2,0,0,0,0,0,0,0,0,0,0,43,0,0,1.013,3.700,17,13.206,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:14,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,73,32,0,1.013,3.700,11,7.909,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:25,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,10,4.727,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:36,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,51,39,0,1.013,3.700,7,4.523,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:48,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,46,27,0,1.013,3.700,12,5.485,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:46:59,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,16,15.894,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:47:10,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,43,48,0,1.013,3.700,10,7.482,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:47:22,0,0,0,10,2,2,0,1,0,0,0,0,0,0,0,0,0,51,53,44,1.013,3.700,15,13.917,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:47:33,0,0,0,3,4,1,2,0,0,0,1,0,0,0,0,0,0,37,56,0,1.013,3.700,11,18.274,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:47:44,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,46,50,0,1.013,3.700,15,8.802,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:47:56,0,0,0,12,2,1,0,1,0,0,0,0,0,0,0,0,0,57,46,101,1.014,3.700,16,13.362,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:48:7,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,42,19,0,1.013,3.700,14,7.489,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:48:18,0,0,0,12,2,2,1,0,0,0,0,0,0,0,0,0,0,42,67,0,1.013,3.700,17,11.694,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:48:30,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,38,92,0,1.013,3.700,9,8.350,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:48:41,0,0,0,4,4,4,2,0,0,1,0,0,0,0,0,0,0,60,33,0,1.013,3.700,15,24.333,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:48:52,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,13,7.997,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:49:3,0,0,0,11,0,1,2,1,0,0,0,0,0,0,0,1,0,55,51,55,1.013,3.700,16,18.143,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:49:15,0,0,0,15,7,1,0,0,0,0,0,0,0,0,0,0,0,54,45,0,1.013,3.700,23,11.838,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:49:27,0,0,0,11,4,2,0,0,0,0,0,0,0,0,0,0,0,47,44,0,1.013,3.700,17,9.562,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:49:38,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,11,4.795,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:49:50,0,0,0,12,2,4,1,0,0,0,0,0,0,0,0,0,0,60,57,0,1.013,3.700,19,14.321,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,0,0,48,42,0,1.013,3.700,12,9.486,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:12,0,0,0,13,3,2,1,0,0,0,0,0,0,0,0,0,0,46,49,0,1.013,3.700,19,12.764,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:24,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,11,7.239,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:35,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,10,4.416,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:46,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,1.013,3.700,8,12.118,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:50:58,0,0,0,13,4,3,0,1,0,0,0,0,0,0,0,0,0,50,66,125,1.013,3.700,21,17.750,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:51:9,0,0,0,10,2,1,1,1,0,0,0,0,0,0,0,0,0,50,75,57,1.013,3.700,15,15.739,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:51:20,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,57,39,0,1.013,3.700,10,8.106,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:51:32,0,0,0,8,6,4,0,0,0,0,0,0,0,0,0,0,0,43,72,0,1.013,3.700,18,12.433,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:51:43,0,0,0,9,4,2,1,0,0,0,0,0,0,0,0,0,0,60,56,0,1.013,3.700,16,11.938,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:51:54,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,61,0,0,1.013,3.700,7,5.722,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:52:6,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,57,48,0,1.013,3.700,18,9.318,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:52:17,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,51,50,0,1.013,3.700,15,9.378,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:52:28,0,0,0,12,3,1,0,0,0,0,0,0,0,0,0,0,0,42,101,0,1.013,3.700,16,7.937,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:52:40,0,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,49,36,0,1.013,3.700,16,10.739,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:52:51,0,0,0,11,2,4,1,0,0,0,0,0,0,0,0,0,0,49,44,0,1.013,3.700,18,13.942,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:53:2,0,0,0,5,4,2,1,0,1,0,0,0,0,0,0,0,0,44,101,0,1.013,3.700,13,18.639,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:53:14,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0,0,59,61,0,1.013,3.700,14,10.868,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:53:25,0,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,50,37,47,1.013,3.700,11,12.400,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:53:37,0,0,0,12,2,7,3,1,1,0,0,0,0,0,0,0,0,55,36,48,2.042,3.700,26,19.285,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:53:49,0,0,0,12,2,1,0,1,0,0,0,0,0,0,0,0,0,49,17,54,1.013,3.700,16,13.362,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:0,0,0,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,53,71,80,1.013,3.700,13,11.913,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:11,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,16,7.003,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:22,0,0,0,13,1,2,2,0,0,0,0,0,0,0,0,0,0,49,49,0,1.013,3.700,18,14.518,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:34,0,0,0,9,3,2,3,0,0,0,0,0,0,0,0,0,0,50,47,0,1.013,3.700,17,17.518,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:45,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,6,5.343,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:54:56,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,77,78,0,1.013,3.700,13,8.979,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:55:8,0,0,0,6,1,1,4,1,1,0,0,0,0,0,0,0,0,39,54,33,1.013,3.700,14,31.154,0.011,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:55:19,0,0,0,8,3,3,3,1,1,0,1,0,0,0,0,1,0,52,35,58,1.013,3.700,21,39.848,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:55:30,0,0,0,10,2,6,2,0,1,1,0,0,0,0,0,0,0,57,48,0,1.013,3.700,22,36.071,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
16/7/18 7:55:42,0,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0,38,44,0,1.013,3.700,10,28.717,0.011,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
