Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
29/7/18 2:40:7,0,0,0,3,1,7,1,1,0,0,0,0,0,0,0,0,0,86,38,48,1.013,3.700,13,20.273,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:40:19,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,41,67,0,1.013,3.700,13,17.247,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:40:30,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,39,35,0,1.013,3.700,7,10.035,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:40:41,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,31,30,0,1.013,3.700,11,11.599,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:40:53,0,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,48,42,63,1.013,3.700,11,13.439,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:41:4,0,0,0,4,4,3,1,1,0,0,0,0,0,0,0,0,0,43,40,31,1.013,3.700,13,17.472,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:41:15,0,0,0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,41,30,0,1.013,3.700,15,15.607,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:41:27,0,0,0,4,3,2,2,0,0,0,0,0,0,0,0,0,0,52,36,0,1.013,3.700,11,12.487,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:41:38,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,42,41,0,1.014,3.700,12,15.045,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:41:49,0,0,0,3,0,2,4,0,1,0,0,0,0,0,0,0,0,56,45,0,1.013,3.700,10,24.522,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,33,39,58,1.013,3.700,8,14.329,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:12,0,0,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,44,24,0,1.013,3.700,13,11.113,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:23,0,0,0,3,1,2,2,0,0,0,1,0,0,0,0,0,0,55,24,0,1.013,3.700,9,17.515,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:34,0,0,0,5,1,6,3,1,0,0,0,0,0,0,0,0,0,44,42,58,1.013,3.700,16,25.989,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:46,0,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,47,59,0,1.013,3.700,14,10.085,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:42:57,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,56,33,63,1.013,3.700,10,14.465,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:43:8,0,0,0,1,2,2,5,1,0,0,0,0,0,0,0,0,0,70,53,27,1.013,3.700,11,26.180,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:43:20,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1.013,3.700,5,4.699,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:43:31,0,0,0,1,2,7,0,1,0,0,0,0,0,0,0,0,0,35,38,33,1.013,3.700,11,17.071,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:43:43,0,0,0,4,3,3,1,1,0,0,0,0,0,0,0,0,0,73,40,92,1.013,3.700,12,16.781,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:43:55,0,0,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,46,44,0,1.013,3.700,16,15.052,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:44:6,0,0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,44,38,0,1.013,3.700,14,11.019,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:44:17,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,41,28,0,1.013,3.700,9,15.106,0.009,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:44:29,0,0,0,3,2,7,2,0,0,0,0,0,0,0,0,0,0,40,37,0,1.013,3.700,14,17.983,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:44:40,0,0,0,5,4,3,2,0,0,0,0,0,0,0,0,0,0,44,59,0,1.013,3.700,14,14.870,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:44:51,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,40,55,0,1.013,3.700,12,8.911,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:3,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,46,23,48,1.013,3.700,9,12.944,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:14,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,52,40,0,1.013,3.700,11,10.041,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:25,0,0,0,3,9,4,3,0,1,0,0,0,0,0,0,0,0,44,49,0,1.013,3.700,20,30.232,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:37,0,0,1,3,3,5,3,1,0,0,0,0,0,0,0,0,0,52,60,47,1.013,3.700,16,25.471,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:48,0,0,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,43,23,0,1.013,3.700,8,15.808,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:45:59,0,0,0,2,2,7,1,1,0,1,0,0,0,0,0,0,0,37,38,52,1.013,3.700,14,29.114,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:46:11,0,0,0,3,5,8,5,0,0,0,0,0,0,0,0,0,0,63,39,0,1.013,3.700,21,30.775,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:46:22,0,0,0,3,3,1,3,1,0,0,0,0,0,0,0,0,0,36,50,62,1.013,3.700,11,20.046,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:46:33,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,46,42,27,1.013,3.700,8,13.396,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:46:45,0,0,0,5,5,1,3,0,0,0,0,0,0,0,0,0,0,41,25,0,1.013,3.700,14,16.069,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:46:56,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,57,22,0,1.013,3.700,8,6.148,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:47:7,0,0,0,7,7,3,1,1,1,0,0,0,0,0,0,0,0,38,30,43,1.013,3.700,20,28.901,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:47:18,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,48,35,0,1.013,3.700,15,18.939,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:47:30,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,8,3.345,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:47:41,0,0,0,3,4,4,2,1,0,0,0,0,0,0,0,0,0,38,50,48,1.013,3.700,14,21.542,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:47:52,0,0,1,2,4,4,3,0,0,0,0,0,0,0,0,0,0,69,33,0,1.013,3.700,14,18.353,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:48:5,0,0,0,4,3,2,5,0,0,0,0,0,0,0,0,0,0,65,32,0,1.013,3.700,14,21.892,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:48:16,0,0,0,3,3,4,1,1,0,0,0,0,0,0,0,0,0,65,41,51,1.013,3.700,12,17.716,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:48:27,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,44,44,0,1.014,3.700,11,13.732,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:48:39,0,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,38,45,55,1.013,3.700,10,15.135,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:48:50,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,38,19,0,1.013,3.700,7,7.280,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:1,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,39,39,0,1.013,3.700,9,8.188,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:13,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,54,54,0,1.013,3.700,9,12.351,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:24,0,0,1,3,5,3,3,0,0,0,0,0,0,0,0,0,0,40,53,0,1.013,3.700,15,18.110,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:35,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,48,36,0,1.013,3.700,11,13.109,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:47,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,51,29,0,1.013,3.700,7,6.656,0.010,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:49:58,0,0,2,5,3,5,3,0,1,0,0,1,0,0,0,0,0,37,47,0,1.013,3.700,20,32.772,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:50:9,0,0,1,2,5,5,1,1,0,0,0,0,0,0,0,0,0,42,41,64,1.013,3.700,15,20.203,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:50:21,0,0,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,36,60,0,1.013,3.700,10,13.976,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:50:32,0,0,0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,42,34,0,1.013,3.700,15,15.918,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:50:43,0,0,1,2,5,6,1,0,0,0,0,0,0,0,0,0,0,55,45,0,1.013,3.700,15,15.400,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:50:55,0,0,0,1,4,4,2,1,0,0,0,0,0,0,0,0,0,41,37,35,1.013,3.700,12,20.783,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:51:6,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,31,70,0,1.013,3.700,12,14.734,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:51:17,0,0,0,5,3,2,0,0,1,0,0,0,0,0,0,0,0,40,17,0,1.013,3.700,11,14.813,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:51:29,0,0,0,6,1,3,1,1,0,0,0,0,0,0,0,0,0,49,23,27,1.013,3.700,12,16.158,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:51:40,0,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0,0,42,33,67,1.013,3.700,10,18.155,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:51:51,0,0,0,5,5,2,1,0,1,0,0,1,0,0,0,0,0,42,36,0,1.013,3.700,15,23.600,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:52:3,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,39,92,31,1.013,3.700,9,14.709,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:52:14,0,0,1,2,5,7,1,0,1,1,0,0,0,0,0,0,0,42,46,0,1.013,3.700,18,33.459,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:52:26,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,58,35,0,1.013,3.700,11,10.042,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:52:38,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,37,27,0,1.013,3.700,10,5.973,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:52:49,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,45,38,0,1.013,3.700,9,8.349,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,74,38,0,1.013,3.700,6,7.523,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:11,0,0,0,4,4,4,1,1,0,0,0,0,0,0,0,0,0,52,30,64,1.013,3.700,14,18.785,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:23,0,0,0,4,2,3,0,1,0,0,0,0,0,0,0,0,0,33,77,21,1.013,3.700,10,12.955,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:34,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,37,39,0,1.013,3.700,9,15.729,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:45,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,40,41,0,1.013,3.700,11,20.177,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:53:57,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,38,35,0,1.013,3.700,8,15.626,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:54:8,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,38,60,48,1.013,3.700,10,15.399,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:54:19,0,0,0,3,2,4,0,2,0,0,0,0,0,0,0,0,0,33,65,38,1.013,3.700,11,20.006,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:54:31,0,0,0,5,2,1,5,0,0,0,0,0,0,0,0,0,0,54,23,0,1.013,3.700,13,20.267,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:54:42,0,0,0,2,4,3,1,0,1,0,0,0,0,0,0,0,0,64,50,0,1.013,3.700,11,18.815,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:54:53,0,0,0,3,4,5,3,1,0,0,0,0,0,0,0,0,0,41,43,62,1.013,3.700,16,25.990,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:55:5,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,37,65,0,1.013,3.700,11,11.599,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:55:16,0,0,0,4,4,5,2,1,0,0,0,0,0,0,0,0,0,38,41,56,1.013,3.700,16,23.234,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:55:27,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,42,36,0,1.013,3.700,9,9.907,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:55:39,0,0,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,46,35,0,1.013,3.700,12,15.668,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:55:50,0,0,0,4,2,6,2,0,0,0,0,0,0,0,0,0,0,41,35,0,1.013,3.700,14,17.049,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:1,0,0,0,4,4,5,2,0,0,0,1,0,0,0,0,0,0,49,32,0,1.013,3.700,16,23.907,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:13,0,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,73,22,0,1.013,3.700,10,13.353,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:24,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,38,53,0,1.013,3.700,9,10.264,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:36,0,0,1,4,0,5,0,0,1,0,0,0,0,0,0,0,0,50,43,0,1.013,3.700,11,16.473,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:48,0,0,0,2,3,6,0,2,0,0,0,1,0,0,0,0,0,46,43,52,1.013,3.700,14,27.214,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:56:59,0,0,1,8,2,2,3,0,0,0,0,0,0,0,0,0,0,52,62,0,1.013,3.700,16,16.619,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:57:10,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,58,31,29,1.013,3.700,6,9.051,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:57:22,0,0,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,67,44,77,1.013,3.700,11,13.854,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:57:33,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,41,49,0,1.013,3.700,9,10.217,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:57:44,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,33,47,0,1.013,3.700,11,13.732,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:57:56,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,49,20,0,1.013,3.700,6,4.767,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:58:7,0,0,0,4,3,5,2,0,0,0,0,0,0,0,0,0,0,40,42,0,1.013,3.700,14,16.427,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:58:18,0,0,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,37,38,0,1.013,3.700,10,12.731,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:58:29,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,46,41,0,1.013,3.700,9,11.727,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:58:41,0,0,0,4,3,7,3,0,0,0,0,0,0,0,0,0,0,38,59,0,1.013,3.700,17,22.188,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:58:52,0,0,0,6,2,5,3,0,0,0,0,0,0,0,0,0,0,46,40,0,1.013,3.700,16,19.629,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:59:3,0,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,43,50,0,1.013,3.700,11,10.665,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:59:15,0,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,41,80,0,1.013,3.700,12,14.112,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:59:26,0,0,0,6,5,3,2,0,0,0,0,0,0,0,0,0,0,45,51,0,1.013,3.700,16,15.940,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:59:37,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0,0,1.013,3.700,10,9.304,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 2:59:49,0,0,0,6,4,6,1,0,0,0,0,0,0,0,0,0,0,41,53,0,1.013,3.700,17,16.054,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,41,32,0,1.013,3.700,12,18.066,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:11,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,47,47,0,1.013,3.700,11,8.843,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:23,0,0,0,6,3,1,5,0,0,0,0,0,0,0,0,0,0,47,23,0,1.013,3.700,15,21.337,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:34,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,64,71,0,1.013,3.700,7,4.524,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:45,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,40,31,0,1.013,3.700,8,10.150,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:0:58,0,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,62,46,0,1.013,3.700,11,12.533,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:1:9,0,0,0,3,8,4,2,0,0,0,0,0,0,0,0,0,0,43,25,0,1.013,3.700,17,18.189,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:1:20,0,0,0,4,3,5,1,1,0,1,0,0,0,0,0,0,0,56,34,43,1.013,3.700,15,27.936,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:1:32,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,42,61,0,1.013,3.700,8,11.349,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:1:43,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,45,40,0,1.013,3.700,8,10.460,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:1:54,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,30,0,1.013,3.700,6,15.984,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:2:6,0,0,0,3,6,8,3,0,0,0,0,0,0,0,0,0,0,34,49,0,1.013,3.700,20,25.195,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:2:17,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,40,34,0,1.013,3.700,11,7.598,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:2:28,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,58,33,0,1.013,3.700,7,9.412,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:2:40,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,6,5.031,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:2:51,0,0,0,4,4,5,2,0,0,0,0,1,0,0,0,0,0,41,32,0,1.013,3.700,16,21.387,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:3:2,0,0,1,3,4,3,5,0,0,0,0,0,0,0,0,0,0,50,45,0,1.013,3.700,16,23.689,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:3:14,0,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,49,29,49,1.013,3.700,10,13.578,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
29/7/18 3:3:25,0,0,0,3,4,7,4,1,0,0,0,0,0,0,0,0,0,42,39,46,1.013,3.700,19,31.752,0.010,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
